date,trend_index,version,geo_id,eu_id,year_week
2020-02-24,0,English,PK,PK,2020_9
2020-02-25,0,English,PK,PK,2020_9
2020-02-26,0,English,PK,PK,2020_9
2020-02-27,0,English,PK,PK,2020_9
2020-02-28,0,English,PK,PK,2020_9
2020-02-29,0,English,PK,PK,2020_9
2020-03-01,0,English,PK,PK,2020_9
2020-03-02,0,English,PK,PK,2020_10
2020-03-03,0,English,PK,PK,2020_10
2020-03-04,0,English,PK,PK,2020_10
2020-03-05,31,English,PK,PK,2020_10
2020-03-06,0,English,PK,PK,2020_10
2020-03-07,0,English,PK,PK,2020_10
2020-03-08,0,English,PK,PK,2020_10
2020-03-09,33,English,PK,PK,2020_11
2020-03-10,31,English,PK,PK,2020_11
2020-03-11,0,English,PK,PK,2020_11
2020-03-12,0,English,PK,PK,2020_11
2020-03-13,0,English,PK,PK,2020_11
2020-03-14,0,English,PK,PK,2020_11
2020-03-15,0,English,PK,PK,2020_11
2020-03-16,0,English,PK,PK,2020_12
2020-03-17,0,English,PK,PK,2020_12
2020-03-18,0,English,PK,PK,2020_12
2020-03-19,0,English,PK,PK,2020_12
2020-03-20,0,English,PK,PK,2020_12
2020-03-21,67,English,PK,PK,2020_12
2020-03-22,35,English,PK,PK,2020_12
2020-03-23,43,English,PK,PK,2020_13
2020-03-24,31,English,PK,PK,2020_13
2019-12-29,0,English,JP,JP,2019_52
2019-12-30,0,English,JP,JP,2019_1
2019-12-31,0,English,JP,JP,2019_1
2020-01-01,0,English,JP,JP,2020_1
2020-01-02,0,English,JP,JP,2020_1
2020-01-03,0,English,JP,JP,2020_1
2020-01-04,0,English,JP,JP,2020_1
2020-01-05,0,English,JP,JP,2020_1
2020-01-06,0,English,JP,JP,2020_2
2020-01-07,0,English,JP,JP,2020_2
2020-01-08,0,English,JP,JP,2020_2
2020-01-09,0,English,JP,JP,2020_2
2020-01-10,0,English,JP,JP,2020_2
2020-01-11,0,English,JP,JP,2020_2
2020-01-12,0,English,JP,JP,2020_2
2020-01-13,0,English,JP,JP,2020_3
2020-01-14,0,English,JP,JP,2020_3
2020-01-15,0,English,JP,JP,2020_3
2020-01-16,0,English,JP,JP,2020_3
2020-01-17,0,English,JP,JP,2020_3
2020-01-18,0,English,JP,JP,2020_3
2020-01-19,0,English,JP,JP,2020_3
2020-01-20,0,English,JP,JP,2020_4
2020-01-21,0,English,JP,JP,2020_4
2020-01-22,0,English,JP,JP,2020_4
2020-01-23,0,English,JP,JP,2020_4
2020-01-24,0,English,JP,JP,2020_4
2020-01-25,0,English,JP,JP,2020_4
2020-01-26,0,English,JP,JP,2020_4
2020-01-27,0,English,JP,JP,2020_5
2020-01-28,0,English,JP,JP,2020_5
2020-01-29,0,English,JP,JP,2020_5
2020-01-30,0,English,JP,JP,2020_5
2020-01-31,0,English,JP,JP,2020_5
2020-02-01,0,English,JP,JP,2020_5
2020-02-02,0,English,JP,JP,2020_5
2020-02-03,0,English,JP,JP,2020_6
2020-02-04,0,English,JP,JP,2020_6
2020-02-05,0,English,JP,JP,2020_6
2020-02-06,0,English,JP,JP,2020_6
2020-02-07,0,English,JP,JP,2020_6
2020-02-08,0,English,JP,JP,2020_6
2020-02-09,0,English,JP,JP,2020_6
2020-02-10,0,English,JP,JP,2020_7
2020-02-11,0,English,JP,JP,2020_7
2020-02-12,100,English,JP,JP,2020_7
2020-02-13,0,English,JP,JP,2020_7
2020-02-14,0,English,JP,JP,2020_7
2020-02-15,0,English,JP,JP,2020_7
2020-02-16,0,English,JP,JP,2020_7
2020-02-17,0,English,JP,JP,2020_8
2020-02-18,0,English,JP,JP,2020_8
2020-02-19,0,English,JP,JP,2020_8
2020-02-20,0,English,JP,JP,2020_8
2020-02-21,0,English,JP,JP,2020_8
2020-02-22,0,English,JP,JP,2020_8
2020-02-23,0,English,JP,JP,2020_8
2020-02-24,0,English,JP,JP,2020_9
2020-02-25,0,English,JP,JP,2020_9
2020-02-26,0,English,JP,JP,2020_9
2020-02-27,0,English,JP,JP,2020_9
2020-02-28,0,English,JP,JP,2020_9
2020-02-29,0,English,JP,JP,2020_9
2020-03-01,0,English,JP,JP,2020_9
2020-03-02,0,English,JP,JP,2020_10
2020-03-03,0,English,JP,JP,2020_10
2020-03-04,0,English,JP,JP,2020_10
2020-03-05,0,English,JP,JP,2020_10
2020-03-06,0,English,JP,JP,2020_10
2020-03-07,0,English,JP,JP,2020_10
2020-03-08,0,English,JP,JP,2020_10
2020-03-09,0,English,JP,JP,2020_11
2020-03-10,0,English,JP,JP,2020_11
2020-03-11,0,English,JP,JP,2020_11
2020-03-12,0,English,JP,JP,2020_11
2020-03-13,0,English,JP,JP,2020_11
2020-03-14,0,English,JP,JP,2020_11
2020-03-15,0,English,JP,JP,2020_11
2020-03-16,0,English,JP,JP,2020_12
2020-03-17,0,English,JP,JP,2020_12
2020-03-18,0,English,JP,JP,2020_12
2020-03-19,0,English,JP,JP,2020_12
2020-03-20,0,English,JP,JP,2020_12
2020-03-21,0,English,JP,JP,2020_12
2020-03-22,96,English,JP,JP,2020_12
2020-03-23,93,English,JP,JP,2020_13
2020-03-24,96,English,JP,JP,2020_13
2019-12-29,0,English,PH,PH,2019_52
2019-12-30,0,English,PH,PH,2019_1
2019-12-31,0,English,PH,PH,2019_1
2020-01-01,0,English,PH,PH,2020_1
2020-01-02,0,English,PH,PH,2020_1
2020-01-03,30,English,PH,PH,2020_1
2020-01-04,0,English,PH,PH,2020_1
2020-01-05,0,English,PH,PH,2020_1
2020-01-06,0,English,PH,PH,2020_2
2020-01-07,0,English,PH,PH,2020_2
2020-01-08,0,English,PH,PH,2020_2
2020-01-09,0,English,PH,PH,2020_2
2020-01-10,0,English,PH,PH,2020_2
2020-01-11,0,English,PH,PH,2020_2
2020-01-12,0,English,PH,PH,2020_2
2020-01-13,26,English,PH,PH,2020_3
2020-01-14,0,English,PH,PH,2020_3
2020-01-15,0,English,PH,PH,2020_3
2020-01-16,0,English,PH,PH,2020_3
2020-01-17,0,English,PH,PH,2020_3
2020-01-18,32,English,PH,PH,2020_3
2020-01-19,0,English,PH,PH,2020_3
2020-01-20,28,English,PH,PH,2020_4
2020-01-21,27,English,PH,PH,2020_4
2020-01-22,0,English,PH,PH,2020_4
2020-01-23,0,English,PH,PH,2020_4
2020-01-24,0,English,PH,PH,2020_4
2020-01-25,32,English,PH,PH,2020_4
2020-01-26,0,English,PH,PH,2020_4
2020-01-27,0,English,PH,PH,2020_5
2020-01-28,0,English,PH,PH,2020_5
2020-01-29,0,English,PH,PH,2020_5
2020-01-30,0,English,PH,PH,2020_5
2020-01-31,0,English,PH,PH,2020_5
2020-02-01,32,English,PH,PH,2020_5
2020-02-02,0,English,PH,PH,2020_5
2020-02-03,0,English,PH,PH,2020_6
2020-02-04,27,English,PH,PH,2020_6
2020-02-05,27,English,PH,PH,2020_6
2020-02-06,0,English,PH,PH,2020_6
2020-02-07,0,English,PH,PH,2020_6
2020-02-08,0,English,PH,PH,2020_6
2020-02-09,0,English,PH,PH,2020_6
2020-02-10,0,English,PH,PH,2020_7
2020-02-11,27,English,PH,PH,2020_7
2020-02-12,0,English,PH,PH,2020_7
2020-02-13,0,English,PH,PH,2020_7
2020-02-14,30,English,PH,PH,2020_7
2020-02-15,32,English,PH,PH,2020_7
2020-02-16,31,English,PH,PH,2020_7
2020-02-17,0,English,PH,PH,2020_8
2020-02-18,0,English,PH,PH,2020_8
2020-02-19,27,English,PH,PH,2020_8
2020-02-20,26,English,PH,PH,2020_8
2020-02-21,0,English,PH,PH,2020_8
2020-02-22,31,English,PH,PH,2020_8
2020-02-23,0,English,PH,PH,2020_8
2020-02-24,0,English,PH,PH,2020_9
2020-02-25,27,English,PH,PH,2020_9
2020-02-26,26,English,PH,PH,2020_9
2020-02-27,26,English,PH,PH,2020_9
2020-02-28,28,English,PH,PH,2020_9
2020-02-29,0,English,PH,PH,2020_9
2020-03-01,0,English,PH,PH,2020_9
2020-03-02,26,English,PH,PH,2020_10
2020-03-03,0,English,PH,PH,2020_10
2020-03-04,0,English,PH,PH,2020_10
2020-03-05,0,English,PH,PH,2020_10
2020-03-06,28,English,PH,PH,2020_10
2020-03-07,0,English,PH,PH,2020_10
2020-03-08,30,English,PH,PH,2020_10
2020-03-09,26,English,PH,PH,2020_11
2020-03-10,26,English,PH,PH,2020_11
2020-03-11,26,English,PH,PH,2020_11
2020-03-12,0,English,PH,PH,2020_11
2020-03-13,0,English,PH,PH,2020_11
2020-03-14,0,English,PH,PH,2020_11
2020-03-15,0,English,PH,PH,2020_11
2020-03-16,55,English,PH,PH,2020_12
2020-03-17,29,English,PH,PH,2020_12
2020-03-18,59,English,PH,PH,2020_12
2020-03-19,30,English,PH,PH,2020_12
2020-03-20,60,English,PH,PH,2020_12
2020-03-21,33,English,PH,PH,2020_12
2020-03-22,100,English,PH,PH,2020_12
2020-03-23,91,English,PH,PH,2020_13
2020-03-24,73,English,PH,PH,2020_13
2019-12-29,0,English,EG,EG,2019_52
2019-12-30,0,English,EG,EG,2019_1
2019-12-31,0,English,EG,EG,2019_1
2020-01-01,0,English,EG,EG,2020_1
2020-01-02,59,English,EG,EG,2020_1
2020-01-03,0,English,EG,EG,2020_1
2020-01-04,0,English,EG,EG,2020_1
2020-01-05,0,English,EG,EG,2020_1
2020-01-06,0,English,EG,EG,2020_2
2020-01-07,0,English,EG,EG,2020_2
2020-01-08,0,English,EG,EG,2020_2
2020-01-09,0,English,EG,EG,2020_2
2020-01-10,0,English,EG,EG,2020_2
2020-01-11,0,English,EG,EG,2020_2
2020-01-12,0,English,EG,EG,2020_2
2020-01-13,0,English,EG,EG,2020_3
2020-01-14,0,English,EG,EG,2020_3
2020-01-15,0,English,EG,EG,2020_3
2020-01-16,58,English,EG,EG,2020_3
2020-01-17,0,English,EG,EG,2020_3
2020-01-18,0,English,EG,EG,2020_3
2020-01-19,0,English,EG,EG,2020_3
2020-01-20,0,English,EG,EG,2020_4
2020-01-21,0,English,EG,EG,2020_4
2020-01-22,58,English,EG,EG,2020_4
2020-01-23,0,English,EG,EG,2020_4
2020-01-24,0,English,EG,EG,2020_4
2020-01-25,0,English,EG,EG,2020_4
2020-01-26,0,English,EG,EG,2020_4
2020-01-27,57,English,EG,EG,2020_5
2020-01-28,0,English,EG,EG,2020_5
2020-01-29,0,English,EG,EG,2020_5
2020-01-30,0,English,EG,EG,2020_5
2020-01-31,0,English,EG,EG,2020_5
2020-02-01,0,English,EG,EG,2020_5
2020-02-02,0,English,EG,EG,2020_5
2020-02-03,0,English,EG,EG,2020_6
2020-02-04,0,English,EG,EG,2020_6
2020-02-05,0,English,EG,EG,2020_6
2020-02-06,0,English,EG,EG,2020_6
2020-02-07,0,English,EG,EG,2020_6
2020-02-08,60,English,EG,EG,2020_6
2020-02-09,0,English,EG,EG,2020_6
2020-02-10,0,English,EG,EG,2020_7
2020-02-11,0,English,EG,EG,2020_7
2020-02-12,0,English,EG,EG,2020_7
2020-02-13,0,English,EG,EG,2020_7
2020-02-14,0,English,EG,EG,2020_7
2020-02-15,0,English,EG,EG,2020_7
2020-02-16,0,English,EG,EG,2020_7
2020-02-17,0,English,EG,EG,2020_8
2020-02-18,0,English,EG,EG,2020_8
2020-02-19,0,English,EG,EG,2020_8
2020-02-20,0,English,EG,EG,2020_8
2020-02-21,0,English,EG,EG,2020_8
2020-02-22,0,English,EG,EG,2020_8
2020-02-23,0,English,EG,EG,2020_8
2020-02-24,0,English,EG,EG,2020_9
2020-02-25,0,English,EG,EG,2020_9
2020-02-26,0,English,EG,EG,2020_9
2020-02-27,57,English,EG,EG,2020_9
2020-02-28,0,English,EG,EG,2020_9
2020-02-29,0,English,EG,EG,2020_9
2020-03-01,55,English,EG,EG,2020_9
2020-03-02,0,English,EG,EG,2020_10
2020-03-03,0,English,EG,EG,2020_10
2020-03-04,0,English,EG,EG,2020_10
2020-03-05,56,English,EG,EG,2020_10
2020-03-06,0,English,EG,EG,2020_10
2020-03-07,0,English,EG,EG,2020_10
2020-03-08,0,English,EG,EG,2020_10
2020-03-09,0,English,EG,EG,2020_11
2020-03-10,0,English,EG,EG,2020_11
2020-03-11,0,English,EG,EG,2020_11
2020-03-12,0,English,EG,EG,2020_11
2020-03-13,0,English,EG,EG,2020_11
2020-03-14,0,English,EG,EG,2020_11
2020-03-15,0,English,EG,EG,2020_11
2020-03-16,0,English,EG,EG,2020_12
2020-03-17,0,English,EG,EG,2020_12
2020-03-18,0,English,EG,EG,2020_12
2020-03-19,0,English,EG,EG,2020_12
2020-03-20,0,English,EG,EG,2020_12
2020-03-21,0,English,EG,EG,2020_12
2020-03-22,100,English,EG,EG,2020_12
2020-03-23,0,English,EG,EG,2020_13
2020-03-24,0,English,EG,EG,2020_13
2019-12-29,0,English,VN,VN,2019_52
2019-12-30,0,English,VN,VN,2019_1
2019-12-31,0,English,VN,VN,2019_1
2020-01-01,0,English,VN,VN,2020_1
2020-01-02,0,English,VN,VN,2020_1
2020-01-03,0,English,VN,VN,2020_1
2020-01-04,0,English,VN,VN,2020_1
2020-01-05,0,English,VN,VN,2020_1
2020-01-06,0,English,VN,VN,2020_2
2020-01-07,85,English,VN,VN,2020_2
2020-01-08,0,English,VN,VN,2020_2
2020-01-09,0,English,VN,VN,2020_2
2020-01-10,0,English,VN,VN,2020_2
2020-01-11,0,English,VN,VN,2020_2
2020-01-12,0,English,VN,VN,2020_2
2020-01-13,0,English,VN,VN,2020_3
2020-01-14,0,English,VN,VN,2020_3
2020-01-15,83,English,VN,VN,2020_3
2020-01-16,0,English,VN,VN,2020_3
2020-01-17,0,English,VN,VN,2020_3
2020-01-18,0,English,VN,VN,2020_3
2020-01-19,0,English,VN,VN,2020_3
2020-01-20,0,English,VN,VN,2020_4
2020-01-21,0,English,VN,VN,2020_4
2020-01-22,0,English,VN,VN,2020_4
2020-01-23,0,English,VN,VN,2020_4
2020-01-24,0,English,VN,VN,2020_4
2020-01-25,0,English,VN,VN,2020_4
2020-01-26,0,English,VN,VN,2020_4
2020-01-27,0,English,VN,VN,2020_5
2020-01-28,0,English,VN,VN,2020_5
2020-01-29,100,English,VN,VN,2020_5
2020-01-30,0,English,VN,VN,2020_5
2020-01-31,0,English,VN,VN,2020_5
2020-02-01,0,English,VN,VN,2020_5
2020-02-02,0,English,VN,VN,2020_5
2020-02-03,76,English,VN,VN,2020_6
2020-02-04,0,English,VN,VN,2020_6
2020-02-05,0,English,VN,VN,2020_6
2020-02-06,0,English,VN,VN,2020_6
2020-02-07,0,English,VN,VN,2020_6
2020-02-08,0,English,VN,VN,2020_6
2020-02-09,0,English,VN,VN,2020_6
2020-02-10,0,English,VN,VN,2020_7
2020-02-11,0,English,VN,VN,2020_7
2020-02-12,0,English,VN,VN,2020_7
2020-02-13,0,English,VN,VN,2020_7
2020-02-14,0,English,VN,VN,2020_7
2020-02-15,0,English,VN,VN,2020_7
2020-02-16,0,English,VN,VN,2020_7
2020-02-17,0,English,VN,VN,2020_8
2020-02-18,0,English,VN,VN,2020_8
2020-02-19,0,English,VN,VN,2020_8
2020-02-20,0,English,VN,VN,2020_8
2020-02-21,0,English,VN,VN,2020_8
2020-02-22,0,English,VN,VN,2020_8
2020-02-23,0,English,VN,VN,2020_8
2020-02-24,0,English,VN,VN,2020_9
2020-02-25,0,English,VN,VN,2020_9
2020-02-26,0,English,VN,VN,2020_9
2020-02-27,0,English,VN,VN,2020_9
2020-02-28,0,English,VN,VN,2020_9
2020-02-29,0,English,VN,VN,2020_9
2020-03-01,0,English,VN,VN,2020_9
2020-03-02,0,English,VN,VN,2020_10
2020-03-03,0,English,VN,VN,2020_10
2020-03-04,0,English,VN,VN,2020_10
2020-03-05,0,English,VN,VN,2020_10
2020-03-06,0,English,VN,VN,2020_10
2020-03-07,0,English,VN,VN,2020_10
2020-03-08,0,English,VN,VN,2020_10
2020-03-09,0,English,VN,VN,2020_11
2020-03-10,0,English,VN,VN,2020_11
2020-03-11,0,English,VN,VN,2020_11
2020-03-12,0,English,VN,VN,2020_11
2020-03-13,0,English,VN,VN,2020_11
2020-03-14,0,English,VN,VN,2020_11
2020-03-15,0,English,VN,VN,2020_11
2020-03-16,0,English,VN,VN,2020_12
2020-03-17,0,English,VN,VN,2020_12
2020-03-18,0,English,VN,VN,2020_12
2020-03-19,0,English,VN,VN,2020_12
2020-03-20,0,English,VN,VN,2020_12
2020-03-21,0,English,VN,VN,2020_12
2020-03-22,0,English,VN,VN,2020_12
2020-03-23,68,English,VN,VN,2020_13
2020-03-24,0,English,VN,VN,2020_13
2019-12-29,34,English,TR,TR,2019_52
2019-12-30,0,English,TR,TR,2019_1
2019-12-31,0,English,TR,TR,2019_1
2020-01-01,0,English,TR,TR,2020_1
2020-01-02,0,English,TR,TR,2020_1
2020-01-03,0,English,TR,TR,2020_1
2020-01-04,0,English,TR,TR,2020_1
2020-01-05,0,English,TR,TR,2020_1
2020-01-06,0,English,TR,TR,2020_2
2020-01-07,60,English,TR,TR,2020_2
2020-01-08,0,English,TR,TR,2020_2
2020-01-09,0,English,TR,TR,2020_2
2020-01-10,0,English,TR,TR,2020_2
2020-01-11,0,English,TR,TR,2020_2
2020-01-12,0,English,TR,TR,2020_2
2020-01-13,0,English,TR,TR,2020_3
2020-01-14,28,English,TR,TR,2020_3
2020-01-15,0,English,TR,TR,2020_3
2020-01-16,32,English,TR,TR,2020_3
2020-01-17,33,English,TR,TR,2020_3
2020-01-18,0,English,TR,TR,2020_3
2020-01-19,0,English,TR,TR,2020_3
2020-01-20,0,English,TR,TR,2020_4
2020-01-21,0,English,TR,TR,2020_4
2020-01-22,0,English,TR,TR,2020_4
2020-01-23,32,English,TR,TR,2020_4
2020-01-24,0,English,TR,TR,2020_4
2020-01-25,0,English,TR,TR,2020_4
2020-01-26,0,English,TR,TR,2020_4
2020-01-27,0,English,TR,TR,2020_5
2020-01-28,0,English,TR,TR,2020_5
2020-01-29,0,English,TR,TR,2020_5
2020-01-30,0,English,TR,TR,2020_5
2020-01-31,0,English,TR,TR,2020_5
2020-02-01,0,English,TR,TR,2020_5
2020-02-02,0,English,TR,TR,2020_5
2020-02-03,0,English,TR,TR,2020_6
2020-02-04,0,English,TR,TR,2020_6
2020-02-05,0,English,TR,TR,2020_6
2020-02-06,0,English,TR,TR,2020_6
2020-02-07,0,English,TR,TR,2020_6
2020-02-08,0,English,TR,TR,2020_6
2020-02-09,0,English,TR,TR,2020_6
2020-02-10,0,English,TR,TR,2020_7
2020-02-11,0,English,TR,TR,2020_7
2020-02-12,0,English,TR,TR,2020_7
2020-02-13,0,English,TR,TR,2020_7
2020-02-14,0,English,TR,TR,2020_7
2020-02-15,0,English,TR,TR,2020_7
2020-02-16,0,English,TR,TR,2020_7
2020-02-17,0,English,TR,TR,2020_8
2020-02-18,0,English,TR,TR,2020_8
2020-02-19,0,English,TR,TR,2020_8
2020-02-20,0,English,TR,TR,2020_8
2020-02-21,0,English,TR,TR,2020_8
2020-02-22,0,English,TR,TR,2020_8
2020-02-23,0,English,TR,TR,2020_8
2020-02-24,0,English,TR,TR,2020_9
2020-02-25,0,English,TR,TR,2020_9
2020-02-26,0,English,TR,TR,2020_9
2020-02-27,0,English,TR,TR,2020_9
2020-02-28,0,English,TR,TR,2020_9
2020-02-29,0,English,TR,TR,2020_9
2020-03-01,0,English,TR,TR,2020_9
2020-03-02,0,English,TR,TR,2020_10
2020-03-03,0,English,TR,TR,2020_10
2020-03-04,0,English,TR,TR,2020_10
2020-03-05,0,English,TR,TR,2020_10
2020-03-06,0,English,TR,TR,2020_10
2020-03-07,0,English,TR,TR,2020_10
2020-03-08,34,English,TR,TR,2020_10
2020-03-09,0,English,TR,TR,2020_11
2020-03-10,0,English,TR,TR,2020_11
2020-03-11,0,English,TR,TR,2020_11
2020-03-12,0,English,TR,TR,2020_11
2020-03-13,0,English,TR,TR,2020_11
2020-03-14,0,English,TR,TR,2020_11
2020-03-15,32,English,TR,TR,2020_11
2020-03-16,27,English,TR,TR,2020_12
2020-03-17,0,English,TR,TR,2020_12
2020-03-18,28,English,TR,TR,2020_12
2020-03-19,0,English,TR,TR,2020_12
2020-03-20,0,English,TR,TR,2020_12
2020-03-21,32,English,TR,TR,2020_12
2020-03-22,100,English,TR,TR,2020_12
2020-03-23,25,English,TR,TR,2020_13
2020-03-24,28,English,TR,TR,2020_13
2019-12-29,0,English,TH,TH,2019_52
2019-12-30,0,English,TH,TH,2019_1
2019-12-31,0,English,TH,TH,2019_1
2020-01-01,0,English,TH,TH,2020_1
2020-01-02,0,English,TH,TH,2020_1
2020-01-03,72,English,TH,TH,2020_1
2020-01-04,0,English,TH,TH,2020_1
2020-01-05,0,English,TH,TH,2020_1
2020-01-06,0,English,TH,TH,2020_2
2020-01-07,68,English,TH,TH,2020_2
2020-01-08,0,English,TH,TH,2020_2
2020-01-09,0,English,TH,TH,2020_2
2020-01-10,0,English,TH,TH,2020_2
2020-01-11,0,English,TH,TH,2020_2
2020-01-12,0,English,TH,TH,2020_2
2020-01-13,65,English,TH,TH,2020_3
2020-01-14,0,English,TH,TH,2020_3
2020-01-15,0,English,TH,TH,2020_3
2020-01-16,0,English,TH,TH,2020_3
2020-01-17,0,English,TH,TH,2020_3
2020-01-18,0,English,TH,TH,2020_3
2020-01-19,0,English,TH,TH,2020_3
2020-01-20,0,English,TH,TH,2020_4
2020-01-21,0,English,TH,TH,2020_4
2020-01-22,0,English,TH,TH,2020_4
2020-01-23,0,English,TH,TH,2020_4
2020-01-24,0,English,TH,TH,2020_4
2020-01-25,0,English,TH,TH,2020_4
2020-01-26,0,English,TH,TH,2020_4
2020-01-27,0,English,TH,TH,2020_5
2020-01-28,0,English,TH,TH,2020_5
2020-01-29,0,English,TH,TH,2020_5
2020-01-30,0,English,TH,TH,2020_5
2020-01-31,0,English,TH,TH,2020_5
2020-02-01,0,English,TH,TH,2020_5
2020-02-02,0,English,TH,TH,2020_5
2020-02-03,0,English,TH,TH,2020_6
2020-02-04,0,English,TH,TH,2020_6
2020-02-05,0,English,TH,TH,2020_6
2020-02-06,0,English,TH,TH,2020_6
2020-02-07,0,English,TH,TH,2020_6
2020-02-08,0,English,TH,TH,2020_6
2020-02-09,0,English,TH,TH,2020_6
2020-02-10,0,English,TH,TH,2020_7
2020-02-11,0,English,TH,TH,2020_7
2020-02-12,0,English,TH,TH,2020_7
2020-02-13,0,English,TH,TH,2020_7
2020-02-14,0,English,TH,TH,2020_7
2020-02-15,0,English,TH,TH,2020_7
2020-02-16,0,English,TH,TH,2020_7
2020-02-17,0,English,TH,TH,2020_8
2020-02-18,0,English,TH,TH,2020_8
2020-02-19,0,English,TH,TH,2020_8
2020-02-20,0,English,TH,TH,2020_8
2020-02-21,0,English,TH,TH,2020_8
2020-02-22,0,English,TH,TH,2020_8
2020-02-23,73,English,TH,TH,2020_8
2020-02-24,0,English,TH,TH,2020_9
2020-02-25,0,English,TH,TH,2020_9
2020-02-26,65,English,TH,TH,2020_9
2020-02-27,66,English,TH,TH,2020_9
2020-02-28,0,English,TH,TH,2020_9
2020-02-29,0,English,TH,TH,2020_9
2020-03-01,0,English,TH,TH,2020_9
2020-03-02,0,English,TH,TH,2020_10
2020-03-03,66,English,TH,TH,2020_10
2020-03-04,0,English,TH,TH,2020_10
2020-03-05,0,English,TH,TH,2020_10
2020-03-06,0,English,TH,TH,2020_10
2020-03-07,0,English,TH,TH,2020_10
2020-03-08,0,English,TH,TH,2020_10
2020-03-09,0,English,TH,TH,2020_11
2020-03-10,0,English,TH,TH,2020_11
2020-03-11,0,English,TH,TH,2020_11
2020-03-12,0,English,TH,TH,2020_11
2020-03-13,0,English,TH,TH,2020_11
2020-03-14,0,English,TH,TH,2020_11
2020-03-15,0,English,TH,TH,2020_11
2020-03-16,0,English,TH,TH,2020_12
2020-03-17,0,English,TH,TH,2020_12
2020-03-18,0,English,TH,TH,2020_12
2020-03-19,0,English,TH,TH,2020_12
2020-03-20,0,English,TH,TH,2020_12
2020-03-21,0,English,TH,TH,2020_12
2020-03-22,80,English,TH,TH,2020_12
2020-03-23,100,English,TH,TH,2020_13
2020-03-24,66,English,TH,TH,2020_13
2019-12-29,0,English,ZA,ZA,2019_52
2019-12-30,0,English,ZA,ZA,2019_1
2019-12-31,0,English,ZA,ZA,2019_1
2020-01-01,0,English,ZA,ZA,2020_1
2020-01-02,0,English,ZA,ZA,2020_1
2020-01-03,33,English,ZA,ZA,2020_1
2020-01-04,0,English,ZA,ZA,2020_1
2020-01-05,0,English,ZA,ZA,2020_1
2020-01-06,0,English,ZA,ZA,2020_2
2020-01-07,0,English,ZA,ZA,2020_2
2020-01-08,0,English,ZA,ZA,2020_2
2020-01-09,30,English,ZA,ZA,2020_2
2020-01-10,30,English,ZA,ZA,2020_2
2020-01-11,0,English,ZA,ZA,2020_2
2020-01-12,0,English,ZA,ZA,2020_2
2020-01-13,0,English,ZA,ZA,2020_3
2020-01-14,0,English,ZA,ZA,2020_3
2020-01-15,0,English,ZA,ZA,2020_3
2020-01-16,0,English,ZA,ZA,2020_3
2020-01-17,0,English,ZA,ZA,2020_3
2020-01-18,33,English,ZA,ZA,2020_3
2020-01-19,0,English,ZA,ZA,2020_3
2020-01-20,29,English,ZA,ZA,2020_4
2020-01-21,0,English,ZA,ZA,2020_4
2020-01-22,29,English,ZA,ZA,2020_4
2020-01-23,0,English,ZA,ZA,2020_4
2020-01-24,0,English,ZA,ZA,2020_4
2020-01-25,0,English,ZA,ZA,2020_4
2020-01-26,0,English,ZA,ZA,2020_4
2020-01-27,0,English,ZA,ZA,2020_5
2020-01-28,0,English,ZA,ZA,2020_5
2020-01-29,0,English,ZA,ZA,2020_5
2020-01-30,0,English,ZA,ZA,2020_5
2020-01-31,0,English,ZA,ZA,2020_5
2020-02-01,0,English,ZA,ZA,2020_5
2020-02-02,0,English,ZA,ZA,2020_5
2020-02-03,0,English,ZA,ZA,2020_6
2020-02-04,0,English,ZA,ZA,2020_6
2020-02-05,0,English,ZA,ZA,2020_6
2020-02-06,0,English,ZA,ZA,2020_6
2020-02-07,0,English,ZA,ZA,2020_6
2020-02-08,0,English,ZA,ZA,2020_6
2020-02-09,0,English,ZA,ZA,2020_6
2020-02-10,0,English,ZA,ZA,2020_7
2020-02-11,0,English,ZA,ZA,2020_7
2020-02-12,0,English,ZA,ZA,2020_7
2020-02-13,0,English,ZA,ZA,2020_7
2020-02-14,0,English,ZA,ZA,2020_7
2020-02-15,0,English,ZA,ZA,2020_7
2020-02-16,0,English,ZA,ZA,2020_7
2020-02-17,0,English,ZA,ZA,2020_8
2020-02-18,0,English,ZA,ZA,2020_8
2020-02-19,0,English,ZA,ZA,2020_8
2020-02-20,0,English,ZA,ZA,2020_8
2020-02-21,0,English,ZA,ZA,2020_8
2020-02-22,0,English,ZA,ZA,2020_8
2020-02-23,0,English,ZA,ZA,2020_8
2020-02-24,0,English,ZA,ZA,2020_9
2020-02-25,0,English,ZA,ZA,2020_9
2020-02-26,0,English,ZA,ZA,2020_9
2020-02-27,27,English,ZA,ZA,2020_9
2020-02-28,0,English,ZA,ZA,2020_9
2020-02-29,0,English,ZA,ZA,2020_9
2020-03-01,0,English,ZA,ZA,2020_9
2020-03-02,0,English,ZA,ZA,2020_10
2020-03-03,0,English,ZA,ZA,2020_10
2020-03-04,0,English,ZA,ZA,2020_10
2020-03-05,0,English,ZA,ZA,2020_10
2020-03-06,0,English,ZA,ZA,2020_10
2020-03-07,0,English,ZA,ZA,2020_10
2020-03-08,0,English,ZA,ZA,2020_10
2020-03-09,0,English,ZA,ZA,2020_11
2020-03-10,0,English,ZA,ZA,2020_11
2020-03-11,28,English,ZA,ZA,2020_11
2020-03-12,0,English,ZA,ZA,2020_11
2020-03-13,30,English,ZA,ZA,2020_11
